"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC006465",-0.0660777845959293,5.28912604175893,-0.924644823538872,0.357362894555661,0.631410497477483,-6.07833723923674
"TC030587",-0.0134559751434165,3.16009119256542,-0.204632368663212,0.838272720788598,0.930006703804636,-6.07861671906937
"TC013005",-0.0425439152802435,3.80527321832584,-0.575488479592204,0.56624575440696,0.786656470829682,-6.07875200110153
"TC015933",-0.0558138774200248,5.42723136361962,-0.948137278419883,0.345331157904023,0.620906606950502,-6.0789006884777
"TC005277",-0.0968991836464063,4.72438511122222,-0.843285222925822,0.401069161847771,0.667756099478755,-6.0789737812609
"TC013325",0.0338409074615666,3.67942652384416,0.523758136380403,0.601598488057502,0.808336449066635,-6.07909916806206
"TC013137",-0.0614891747102747,3.48814868382555,-0.448770922076708,0.654561910963049,0.841300484690591,-6.07914726055784
"TC008782",0.0496953520519771,6.00022215223197,0.998469921425021,0.320446663244437,0.598011220491532,-6.0797512883257
"TC007681",0.0369713405961013,7.06335766912303,1.00763116526675,0.316048554201508,0.593691206049366,-6.08013846366464
"TC030638",-0.0416236604635793,4.19691451940567,-0.711373645350955,0.478498644248901,0.72596266616896,-6.08029053764711
"TC012582",0.0594500220866841,4.91133886856341,0.876050874787226,0.383088968181283,0.654700207868017,-6.08037931307065
"TC000953",-0.0489881127887573,7.31009334906148,-0.994104213156636,0.322556761179431,0.599695449373435,-6.08069931907839
"TC004478",0.208731267877271,5.54410403492052,0.954690654170362,0.342022125695525,0.617364397571612,-6.08079225781705
"TC000969",-0.0454732591882691,6.62907552069287,-1.00729096418034,0.316211154700592,0.593739368013313,-6.08106125209068
"TC013125",0.0171053241431748,3.1701086903519,0.199682950967351,0.842131536465353,0.932284433295897,-6.08119587990548
"TC012497",0.158870738429279,4.84082409238261,0.810636624108133,0.419487567757861,0.681714869993848,-6.08119855905507
"TC015095",-0.0687985468370087,5.87261037885645,-0.986976259427637,0.326021675246958,0.603380473545022,-6.08132819939737
"TC007419",-0.0473533610339125,3.47690624321997,-0.523746542556285,0.601606523513721,0.808336449066635,-6.081415007616
"TC013082",0.125376663338161,6.38042810611157,1.00620983030867,0.316728256966811,0.594353779800846,-6.08143162305574
"TC014312",0.0278290062928998,3.8940684663307,0.595735524604358,0.552689589129902,0.776365207640797,-6.08157207412916
"TC014125",-0.369904183079129,4.94632160017421,-0.880774131416663,0.380539026919449,0.653229079417696,-6.08164464061943
"TC003129",-0.0539582497832813,4.68190803055461,-0.833237364191793,0.406684394377329,0.672189706622809,-6.08201786169141
"TC009589",0.0372563149214805,10.1648750232282,0.874991898958854,0.383662131496565,0.654761929152154,-6.0821113265392
"TC000494",-0.0613687300718301,3.86217776277701,-0.595102019041782,0.5531112848863,0.776654490709675,-6.08211465400195
"TC000837",0.0717007404194265,4.54629974147093,0.794250215642721,0.428919029480963,0.688216822498199,-6.08216312686964
"TC014787",0.0482014602302738,5.13281050899963,0.925286212635018,0.357030887974105,0.63105430152652,-6.08253987778462
"TC000679",0.0444651026826304,4.13399707619673,0.69164092727747,0.490755656531322,0.732859237315268,-6.08272100980542
"TC005877",0.055276303838264,6.61570159873163,1.01758376062693,0.311316327134238,0.588285787356781,-6.08294735239438
"TC003499",0.0193494119766774,3.23791663626083,0.220508849141606,0.825921680889631,0.924939202916038,-6.0833959808227
"TC007765",0.0481538167952118,5.49400116568994,0.971761950243305,0.333499231929895,0.609292605342196,-6.08384646428836
"TC000707",0.0499117644457394,5.96142648002252,1.00569535414103,0.316974526602211,0.594688373721304,-6.08413125610401
"TC008000",-0.000542811703033365,3.06119445147479,-0.00701131814388385,0.9944197054298,0.997361519576203,-6.08437124940505
"TC003168",0.0198507362176324,3.20237811009942,0.1871950970918,0.851884610681887,0.936091811062486,-6.08437705375828
"TC015779",-0.186740328313261,7.70492582145975,-0.973806806088196,0.332487738987673,0.608443589031736,-6.08451422792577
"TC003653",0.0397011718264666,4.95946316495476,0.894880566853277,0.372986599660734,0.64647608837278,-6.08455700936962
"TC001241",-0.0645515913858332,4.82323843530283,-0.863562130851329,0.389882278583012,0.659453121823387,-6.08467967016849
"TC012628",0.0389265438017862,5.07357377238938,0.902432794211422,0.368982218143692,0.642971735229379,-6.08468555856206
"TC008917",0.0263428330747016,3.24402458701726,0.310143829643221,0.757093036077153,0.892020568423539,-6.08487293313586
"TC014821",0.0443212763816314,3.33550645421009,0.283715721559713,0.777211204220633,0.902479455127555,-6.0851419592076
"TC003523",0.0479393037218905,9.86192676338374,0.885172103031805,0.378174235361953,0.651796413130567,-6.08532149645873
"TC011714",-0.0473023376473851,3.92053691534594,-0.574733042043874,0.566754666540749,0.786920020089792,-6.08556680916444
"TC009837",-0.0131543650546662,3.26055241531038,-0.203697312414175,0.839001438447689,0.930337683446196,-6.08564074995161
"TC007564",-0.0340286606746796,4.18568383388726,-0.698668393050523,0.48637099674703,0.73051104504323,-6.08569710248311
"TC011290",0.042414648821561,5.26015278982303,0.939482070410817,0.349733117025356,0.62492228180922,-6.08613625262792
"TC004042",-0.077801605652612,5.1346017452937,-0.925686698299521,0.356823681903074,0.63105430152652,-6.08619380057334
"TC008086",-0.0355308051088443,4.43251185991003,-0.784951445121545,0.434326295091489,0.692554876679983,-6.08635667554855
"TC005991",-0.0470232700462791,4.27270574340087,-0.717618474823415,0.474655311680973,0.723956433711891,-6.08675434424685
"TC008417",-0.0424099873179711,6.14172263366516,-0.995287800450904,0.321983785582167,0.59911333275313,-6.08683333612954
"TC007303",0.0512139878245892,5.11375579872381,0.908851574663178,0.365600238092216,0.639301265850876,-6.08707260384698
"TC006817",0.0268015247899056,3.45611016912482,0.384295685750624,0.701570257247825,0.864549963148992,-6.0871796899639
"TC003690",-0.0653645097157536,6.46253358693617,-0.998196664316316,0.320578468596298,0.598011220491532,-6.0873012838778
"TC006779",0.0400746576091121,4.25169525579234,0.716078458519224,0.475601501639779,0.724367240530898,-6.08770174818937
"TC013393",-0.0489429111402345,4.61686480983195,-0.824064201687994,0.411852156663986,0.677042186232995,-6.08783671853861
"TC005404",-0.031087889012508,3.7512510608773,-0.569490907119977,0.570292229023302,0.788181275730768,-6.08790766698778
"TC006234",0.04419517681088,4.31146760051277,0.729218476827966,0.467562059249314,0.718611714262246,-6.08821209292072
"TC011341",-0.0376192845867018,3.61181884102332,-0.471307491381046,0.63844145102051,0.830238675225052,-6.08852244880181
"TC009939",0.0358342789593161,5.35345025949166,0.945910083141185,0.346460448967795,0.62189560328808,-6.088721025952
"TC006125",0.0662432298555541,3.95017701500078,0.625168488482858,0.533275734454247,0.761813036442447,-6.08875812404095
"TC007497",0.0541937543285222,6.63473877765633,0.988431409302493,0.325312335958026,0.602680054096459,-6.08918811240124
"TC002762",-0.000223409582024325,3.0677969570051,-0.00258993645106267,0.997938659851288,0.999152169904091,-6.08940302970681
"TC007773",-0.0431379242404958,5.72470712925318,-0.979396064169283,0.329733270927124,0.60619384592934,-6.08942220334646
"TC000790",0.0432623095728653,5.67800661752426,0.97838542324994,0.330230215487206,0.606595450220004,-6.08961653125638
"TC012674",-0.0398696542063677,3.36853189701752,-0.406504485327919,0.685235272865869,0.855939498953324,-6.08976720919851
"TC006354",0.0574367523286858,6.66542236453563,0.985652437363128,0.326667882253126,0.603380473545022,-6.08981335685503
"TC009665",-0.0194228773595567,2.87413984868574,-0.0552969385865963,0.956011550576883,0.980334947380103,-6.08984004924238
"TC014728",-0.00286423921743102,3.03596038274632,-0.0448726617130714,0.96429774051227,0.984801989446703,-6.08985190905796
"TC002960",-0.0494997510124855,6.54523606778226,-0.997363635150394,0.320980501457451,0.598219704338011,-6.09001944127568
"TC000118",0.0562452651963082,3.66968708780139,0.482868845115165,0.630237794411231,0.826340318560344,-6.09022994066819
"TC030636",0.0371159859917658,4.6956239447448,0.831820762897183,0.40747987253886,0.672653680107602,-6.09074828177975
"TC010445",0.0576508964952573,5.16565430903908,0.893303386774684,0.373826296050882,0.647400197502781,-6.09077671174274
"TC001713",0.0326872189114436,5.10817479243987,0.90911878165421,0.365459876952953,0.639301265850876,-6.09101790100792
"TC004397",-0.0440643519687172,3.56502489060953,-0.505300925067743,0.614452533320431,0.817988836552863,-6.09105764496963
"TC013322",0.112231184846292,3.33407648717668,0.371829712589063,0.710801526935078,0.869235009652095,-6.09132740057274
"TC014228",-0.0773202117240141,5.80150888821787,-0.985834691449107,0.326578867126763,0.603380473545022,-6.09154349397606
"TC001976",-0.0401546844181812,7.98046993645171,-0.957401392345367,0.340659416325364,0.616062298710773,-6.09204714257842
"TC004356",0.0413483736892729,4.25737300263074,0.714116125952203,0.476808683648835,0.724953476901254,-6.09209873360514
"TC004662",0.0394451111081151,6.62345554608649,1.00617563214997,0.316744622999618,0.594353779800846,-6.09212911269529
"TC008242",-0.0501375549734851,4.32010061083792,-0.731886080397639,0.465939326901066,0.71688235733964,-6.09249538111176
"TC013413",-0.138300487256274,7.96368756490432,-0.956471204683551,0.34112663062186,0.616348238495512,-6.09263484983035
"TC001169",0.0340453431625192,3.51192890741136,0.416260118810301,0.678106216630114,0.853831135011441,-6.09265302771307
"TC030050",0.067452219502765,4.09014739156688,0.663782461273943,0.508347628922575,0.744753827985577,-6.09269647079425
"TC001760",0.0209116492669803,3.24913281943702,0.222049509739369,0.824725402048371,0.924228048746993,-6.09305566316496
"TC003183",0.10102606273085,6.66712223808812,0.976151539534118,0.331330388564537,0.607289774047293,-6.09330191921877
"TC003727",0.0501607382634063,4.14204401481321,0.693546085665369,0.489564841192827,0.732029306580583,-6.09356112878874
"TC000641",0.0444620329401596,7.24130224284155,0.983709672473705,0.327617746484933,0.604231962197091,-6.09378439171909
"TC011820",0.0379532175389422,4.70482560355982,0.828435509334107,0.409384636902447,0.674332196281009,-6.0941624157185
"TC008464",-0.0424914802379328,3.92982897394633,-0.625286051632179,0.53319889754243,0.761797681206197,-6.09427648127002
"TC015049",0.0441739905120816,4.44020920678452,0.761896873111037,0.447903727155735,0.704141509739794,-6.09469290882379
"TC016161",-0.0535699849464539,4.68094938876909,-0.815867681587532,0.41650300276287,0.680128929430174,-6.09505953117935
"TC006734",0.0381851574298169,3.51017205996253,0.409147527053209,0.683300990992963,0.855608418962252,-6.09533581456442
"TC004919",-0.0347451785282618,3.50762668448823,-0.410511509694582,0.682303598725236,0.855242696584078,-6.0954312181641
"TC002786",0.257948960380943,4.08603938292557,0.61991374496291,0.536715922031423,0.765008938015088,-6.09550490332184
"TC001039",-0.0397579109904547,4.74294274758794,-0.847271919257666,0.398854358898918,0.665928197702017,-6.09589135653012
"TC013040",-0.0916404497952248,9.08701120099916,-0.906627229097663,0.366769989601735,0.640715543658711,-6.09616205757615
"TC006533",0.00715806657014378,3.14208762812058,0.103555065621748,0.917728566303286,0.964124287960946,-6.09619552943502
"TC014319",-0.0161164060575294,3.20201911107449,-0.26323057532338,0.792911138047445,0.909803572394276,-6.09640331331513
"TC003155",-0.0655389332236959,4.10393568081548,-0.654222176361864,0.514461201877408,0.749898112549429,-6.09664846048428
"TC003159",-0.0778128653906302,7.15534911934769,-0.983181975377719,0.327876064123561,0.60461164472121,-6.09686837194972
"TC000131",-0.0673616377610098,4.62545102597785,-0.800654583642179,0.425218081140696,0.685714720384556,-6.09694301525
"TC004979",0.0475538360192697,6.1138866771146,0.985528543573133,0.326728402629786,0.603380473545022,-6.09736571699944
"TC012268",-0.0579105146668518,5.07028781333411,-0.902148644014811,0.369132388675078,0.643066834739665,-6.09740126448225
"TC002241",-0.0201712618805181,3.32515883287952,-0.255336535845612,0.798984382372354,0.912346084268937,-6.09744387940479
"TC003666",-0.0548584339630483,6.06317783562079,-0.980736063877981,0.329075134989361,0.605617166119225,-6.09769922051647
"TC013067",-0.0127754879610704,3.22817597366,-0.172944931933488,0.863042125721772,0.940879658931796,-6.09790538578925
"TC004842",-0.103658128164432,7.88075867802018,-0.95836965678676,0.340173518985706,0.615855427948874,-6.09812427916452
"TC004523",-0.0876734518914455,4.87374269533116,-0.861111200717459,0.391224149689331,0.66028455557742,-6.09812781690898
"TC001301",0.047660024183129,3.47789083793151,0.362789942588098,0.717522761504125,0.873359109276361,-6.09818498980784
"TC012053",-0.0419830562783845,4.42667282220351,-0.752796072289537,0.453330097598655,0.70865114494402,-6.09840920803101
"TC015762",0.00377015247721013,3.10071685233014,0.0546012969558933,0.95656437145745,0.980552913276125,-6.09846787820277
"TC014243",-0.0300724366079544,3.5478228536654,-0.379700675130336,0.704967830394367,0.866051815086419,-6.09864110601823
"TC004657",-0.179954662179475,4.99151445342613,-0.838722832248823,0.403612968290878,0.669995202403363,-6.09894823098582
"TC014207",0.0316911683019981,4.46377211312277,0.756274630637398,0.451251566852756,0.70731259329776,-6.09922272917762
"TC007446",0.032002466417644,3.22162752834872,0.27933120762204,0.780564005975564,0.903641789382377,-6.09923864063628
"TC016223",0.0277073414103027,3.40553314991006,0.297504150900278,0.766694995420554,0.89694964196212,-6.09938425972892
"TC003630",0.032524129829291,3.64586695336787,0.484945687133862,0.628768968892307,0.825486942245227,-6.09963428527097
"TC014322",-0.0565305697520692,6.71125650159691,-0.989454549361577,0.324814198286352,0.602283681853575,-6.10015841390239
"TC007456",-0.0375299021626833,3.91989598583738,-0.575416274804653,0.566294386652616,0.786656470829682,-6.10021901422289
"TC000937",0.202293149260816,9.12399385581947,0.904838517525898,0.367712363425597,0.641573713132903,-6.10059871026857
"TC010166",0.108925026915759,4.80941147706336,0.844985859212052,0.400123460628166,0.666698920303681,-6.10069205924718
"TC001018",0.0186041144427367,3.35470452017497,0.262328560092427,0.793604462286506,0.909965048918388,-6.10107117243947
"TC002716",0.034769118119986,3.62531690091987,0.482053071866722,0.630815148257345,0.826416620969121,-6.10125708317218
"TC015602",-0.0179379612581797,3.25007229614579,-0.0562684068213532,0.955239568480199,0.98027118341907,-6.10133251078245
"TC009879",-0.0394292094271797,4.00744129311635,-0.615921257562858,0.539337285811983,0.767030793813769,-6.10186017728351
"TC012192",0.0404313996907986,5.20277534414028,0.912553662908841,0.36365861014114,0.638035433652499,-6.10193196075381
"TC004927",0.0393880290145347,4.55096308728268,0.788794283833757,0.432086841075667,0.690225196380156,-6.1022470591949
"TC011553",-0.0954358378502776,6.79211208141445,-0.989497881443358,0.324793112261177,0.602283681853575,-6.10344078728406
"TC004455",-0.0313189818759715,3.49649789422215,-0.379472572906553,0.705136646679597,0.866074600562143,-6.10409231631212
"TC014609",0.151522453944365,7.49733819149011,0.967828991995951,0.335450338483232,0.611341668252367,-6.10426137223305
"TC006879",-0.0589719125342822,3.72615726112558,-0.490449491078747,0.624883677463894,0.823862993266191,-6.1044609678483
"TC005967",-0.0173007562848793,3.32890862245213,-0.193585931332077,0.846890366043941,0.934300453603691,-6.10459394778147
"TC015279",0.0342344534360792,3.88269864109661,0.539822745304975,0.590511972271894,0.801369378900179,-6.1047885430501
"TC003151",-0.0126933494628471,3.23297643913143,-0.199416163045909,0.842339648018817,0.93231880019896,-6.10490070272686
"TC002777",-0.0315768617597183,6.96607961384002,-0.977796919617325,0.330519816538461,0.606788664109143,-6.10504418719585
"TC003426",0.0418847244021064,6.8672923505564,0.974842238238071,0.331976327728332,0.607834258407485,-6.10511281642948
"TC010029",0.0606380505666941,7.32470747808226,0.97208824796298,0.333337692978583,0.609292605342196,-6.10518942250516
"TC011461",-0.0570721735250563,9.21247436529472,-0.891904858670513,0.374571869792785,0.648300621986636,-6.10523859913696
"TC012389",0.0420797614681543,5.44280024425032,0.937698621290845,0.350644634875284,0.626065784728532,-6.10525587159411
"TC013495",-0.0534646667536089,6.13760195844966,-0.967236914744757,0.335744707721648,0.611749745582313,-6.10531820120835
"TC013668",0.0777916834998461,4.7786614130771,0.827428985877219,0.409952007812303,0.674881004577608,-6.10532106764636
"TC014512",0.0437608035144088,6.79620118921073,0.98439771216476,0.327281139546634,0.603905242441584,-6.10556501595964
"TC006519",-0.0712644569279187,8.83077921200274,-0.906293147001446,0.366945882941924,0.640715543658711,-6.10560191754723
"TC008221",-0.059434290998239,6.51925813046057,-0.981194595879385,0.328850127242071,0.605342608866073,-6.10578906224157
"TC030663",0.0315362441407289,3.72280158188914,0.522537818707802,0.60244453623025,0.808836393989863,-6.1058772664281
"TC004060",-0.0408405547233785,5.48404998067311,-0.939150175085442,0.349902632476962,0.625128277210469,-6.10588741703993
"TC005995",0.0452221630795642,3.82527586169767,0.521465563551065,0.60318838108729,0.809141448713277,-6.10596238308916
"TC007322",0.190769089689865,4.90823454193204,0.860933272874608,0.391321674911504,0.660327658095285,-6.10626289806143
"TC014567",0.0217371716738694,3.37239169783202,0.322780827964783,0.747531003859846,0.888054197824637,-6.10638906323034
"TC007743",0.0445733062674012,3.7443623909519,0.473259795979458,0.637052949841516,0.829283947241463,-6.1064573671663
"TC003373",0.0543450663776643,7.14841420148511,0.969694131825033,0.334524130452179,0.610425779914875,-6.10661527439687
"TC005229",0.0473096475677612,4.23829028065962,0.677095114761011,0.499899348665385,0.739615754390986,-6.10665944691304
"TC005825",-0.050446139588515,5.44031239900576,-0.923027444939784,0.358200984949174,0.632232692522574,-6.10666392384867
"TC015891",-0.060819264249073,6.46541144699257,-0.985175966859091,0.326900671854675,0.603496180258155,-6.10677528785311
"TC014156",0.0146177318048312,3.28055033465959,0.148548000003705,0.882207604698922,0.948992464256011,-6.10704093807854
"TC007259",0.00287443658741721,3.23952964200081,0.0357367934659878,0.97156303290466,0.98749615554886,-6.10710474868144
"TC014453",0.0638534321493407,5.29418288342193,0.921539034032322,0.358973355038286,0.633150946749089,-6.10731620798278
"TC014044",-0.071431854716362,7.96534366064353,-0.942788595228325,0.348047199878523,0.622853387126126,-6.10779647754943
"TC009696",-0.0714424077352423,7.20265860607996,-0.970136456407934,0.33430472256253,0.610315257677903,-6.10783987715027
"TC011086",-0.0223485697222889,3.39316998840417,-0.355347409129636,0.723073157386686,0.876615932393388,-6.10793471683753
"TC015577",-0.0451677845878022,6.43026978572816,-0.976604658417868,0.331107036222331,0.607276380057785,-6.10812696866233
"TC001697",-0.0576544991715843,6.38922655088375,-0.968220915488843,0.335255574598159,0.611211012443496,-6.10828269433555
"TC002988",0.125436001813326,4.78740457415422,0.770036335384279,0.443082445991395,0.699645391088055,-6.10847874381451
"TC012701",0.00608098217928986,3.26938474186587,0.0869986435748142,0.930845486533663,0.969095902612109,-6.10866945600836
"TC002692",0.0854228556462014,6.29534528574958,0.989736336415484,0.324677092761831,0.602283681853575,-6.10880819554255
"TC003673",-0.00529777080829365,2.96261551080004,-0.0628091637007848,0.950043069125382,0.977868243397472,-6.10893886270609
"TC009130",0.115781109717108,6.398594408797,0.974486581730645,0.332151932164036,0.607925583050945,-6.10903941617773
"TC009791",-0.0351925823455986,3.96037202549432,-0.571785963820121,0.568742136206715,0.78749436685343,-6.10910396083302
"TC000293",0.170653804768832,5.56727123350795,0.963499984854929,0.337606529353294,0.613138563708116,-6.10914330890421
"TC005981",0.047362597571015,4.76450042001524,0.81729648567015,0.415690018830112,0.679767728586491,-6.1091820180306
"TC000152",-0.441394688450401,5.3045663170805,-0.825486245901542,0.411048458824953,0.676203166101789,-6.10943892413094
"TC012126",0.0440435817676736,7.24011671509315,0.966973797236866,0.335875578758925,0.611749745582313,-6.1097281282736
"TC001561",-0.0233233300029128,3.51983901552409,-0.347213936880578,0.729155777569334,0.880932674566787,-6.10985223148832
"TC010779",-0.0541444317816344,3.81610847242294,-0.545572604437089,0.586567197561709,0.799384365865798,-6.1098577150082
"TC013930",-0.0324940941199986,3.72717441201252,-0.465799951022553,0.642365404929887,0.832376305650493,-6.11011131358375
"TC011815",0.0445914977026802,5.30399632361883,0.919251589679514,0.360162431219105,0.634332551093221,-6.11091456296479
"TC009334",0.109514744236811,10.6145042752273,0.821748246431796,0.413163090208221,0.677940347449133,-6.11097591278394
"TC000801",0.0424564107729884,5.51736448008621,0.942706554807373,0.348088966762081,0.622853387126126,-6.11106350704259
"TC011980",0.0387240852954712,4.00421809676355,0.60598148728119,0.545891633727225,0.771459576947863,-6.11110379918627
"TC008161",-0.151490948251764,3.5868906439753,-0.400020282600806,0.689989525195065,0.858446762754831,-6.11127433525767
"TC002911",0.0708844267931741,4.66918549260703,0.792905801410746,0.429698345319376,0.688233400730432,-6.1119142280545
"TC003242",0.0551228117405345,6.29406758990389,0.98809734871987,0.32547508968802,0.602884679227672,-6.11197560316259
"TC009831",0.0457052187883874,6.56696432986299,0.981770207789787,0.32856781015355,0.605092678979314,-6.11233168032448
"TC009267",0.0335344490584852,4.42024386775117,0.726779218120577,0.469048665462092,0.719648190922984,-6.11240247581452
"TC000291",-0.232143367632772,6.23284378699884,-0.972928349234455,0.332922023165798,0.608697834900947,-6.11255199771846
"TC009148",-0.0194985143189223,3.48488873596526,-0.317392295412267,0.75160362018443,0.889656259119804,-6.11273335125911
"TC006694",0.0334054415392133,3.50210364230227,0.380868411258801,0.704103831116362,0.865692328447025,-6.11295426621948
"TC002665",-0.057158410610842,5.76701045562132,-0.951078650383848,0.343843400400363,0.619178351896214,-6.11360457709667
