"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC016311",-0.426203694524582,-0.708014586342386,-5.57165671984717,4.24244215361856e-08,1.6702102273955e-07,8.10052896923487
"TC008610",-0.431835840076421,0.471604299780063,-5.59662647729688,3.70759526490939e-08,1.46828575387385e-07,8.0989602287952
"TC006631",0.255487463792256,4.19633835384368,5.71190213026954,1.97758164264116e-08,8.1144857656993e-08,8.09569692913035
"TC012552",0.137493945488652,6.76180021692378,5.75902942772721,1.52487219422142e-08,6.3346104984507e-08,8.08551638862303
"TC009893",0.328241363884613,0.704093140606506,5.59731665744886,3.69378521951638e-08,1.46377938133056e-07,8.07420118465217
"TC014142",0.136229117224611,4.53149224106523,5.71882135055599,1.90373197759525e-08,7.81945573198486e-08,8.07284416650548
"TC012567",0.248432571177671,1.2908693059972,5.61252383891003,3.40189240194354e-08,1.35389921337099e-07,8.06594022598818
"TC009801",0.180621541258187,2.38967993371612,5.6451683899539,2.84909505175133e-08,1.14754687987429e-07,8.05923650473284
"TC013174",-0.233450244390777,1.78867494860412,-5.62566261284061,3.16787589250494e-08,1.26410634106816e-07,8.05453711059108
"TC006172",-0.182752766435655,2.52369830473371,-5.64431261294047,2.86240131141903e-08,1.15252086236775e-07,8.0327837183727
"TC001128",0.208652098576577,5.7939031157643,5.74341471384896,1.66235940382068e-08,6.87965439869844e-08,8.03266033539837
"TC001846",-1.09972138834745,-0.486456631424083,-5.56199014610655,4.46904323008395e-08,1.75589042526361e-07,8.03105285119008
"TC005591",0.181136779848867,6.12407466179905,5.74712179086034,1.62866448399236e-08,6.74716421765394e-08,8.02880423502735
"TC009966",0.195632046736521,8.04526755423024,5.74065382126285,1.68789441576721e-08,6.98293110583459e-08,8.02455814123322
"TC014964",-0.224822231339575,1.98082876653028,-5.62603996248236,3.1613917791864e-08,1.26235547734555e-07,8.024282368463
"TC007424",0.206123110080027,4.98425655469444,5.72361399466022,1.85416150839382e-08,7.62885789053186e-08,8.02159976947663
"TC003812",-0.194430110286702,3.8985639215778,-5.68635404655046,2.27521184238332e-08,9.2725469434255e-08,8.01530800634453
"TC011997",0.289528188794299,2.46035686990461,5.63861562543179,2.95253668089426e-08,1.18453555213385e-07,8.0132968472802
"TC012449",-0.136771963294112,5.37933392471137,-5.73117155871099,1.77853746005275e-08,7.34279281159248e-08,8.00139121275427
"TC012624",-0.118859394893207,4.56294160757722,-5.70489920588225,2.05516328407285e-08,8.41561762328777e-08,7.99233287267223
"TC002825",-0.117229947292278,5.07168757760815,-5.72008434377663,1.89054493636638e-08,7.76794018036859e-08,7.98628686183481
"TC014104",-0.534460259737206,-1.78122612274069,-5.52982442842831,5.31104232987407e-08,2.06525291503627e-07,7.97094881626994
"TC030426",-0.564530007478373,-1.30816509028347,-5.53414748387421,5.18949697656654e-08,2.01994544566228e-07,7.95807591453005
"TC005506",0.179384771261109,6.63570558753605,5.73472225494635,1.74405349224607e-08,7.20536405046979e-08,7.95502371131977
"TC000678",0.146415492669758,7.56875598094238,5.73081786892526,1.78200861114109e-08,7.35460236599458e-08,7.95421007022791
"TC015923",-0.170492342220378,5.64660402256372,-5.72672336366898,1.82267607390607e-08,7.50957507973001e-08,7.95188575308013
"TC004345",-0.581528664375357,-0.273395197147818,-5.55075741155849,4.74716231295613e-08,1.85737737930249e-07,7.94795463802118
"TC003442",-0.0940474391615407,4.31469544334455,-5.68735558515723,2.26276331832717e-08,9.22805914074301e-08,7.94469989033881
"TC011873",0.272652543696351,2.22525345341673,5.61697210161803,3.32084013647069e-08,1.32207860375261e-07,7.93940105618454
"TC013538",0.164322838507186,3.92560295117884,5.67095050549062,2.47528017725051e-08,1.00572871709271e-07,7.92998378086737
"TC008077",-0.205451570734154,6.551118916324,-5.73033718095236,1.7867367176968e-08,7.36906516822689e-08,7.92959680823651
"TC007303",0.114429246846667,5.45706730890144,5.71804811844593,1.91184954380705e-08,7.85012071464995e-08,7.92334211296349
"TC011610",0.227080473733204,2.04200534527268,5.60712002817672,3.50294793840072e-08,1.39302470765615e-07,7.91464595105797
"TC012054",-0.224403938209525,6.12185737770105,-5.72551786614881,1.83482061942345e-08,7.55444263921937e-08,7.91295539271281
"TC002077",-0.119317071600153,7.02610659024452,-5.72457354791661,1.84438898807494e-08,7.59124285146499e-08,7.90315569147068
"TC011756",-0.297123189341311,1.75085550572635,-5.5926282368362,3.78859125856962e-08,1.49789903240164e-07,7.88369030004959
"TC005270",0.603705538275238,-2.56587969079938,5.50229157735858,6.15267011893277e-08,2.37489122571498e-07,7.87238199650984
"TC002888",-0.121286544461369,5.50201733378084,-5.7080070329246,2.02037424876762e-08,8.28160894414857e-08,7.86412932692291
"TC014789",-0.206333547913633,3.73419785409142,-5.65078874379876,2.76318979867241e-08,1.11668103172523e-07,7.85780949524033
"TC007745",-0.140285262429804,8.26094585186211,-5.70688349643152,2.03288441426132e-08,8.33005341985336e-08,7.8519475249597
"TC014400",0.333488973616175,0.917401638777304,5.56067176693616,4.50084627755884e-08,1.76712342475081e-07,7.8485569390432
"TC009167",0.487292960669733,2.17571594616597,5.5976568327301,3.68699696329412e-08,1.46205151231317e-07,7.84468697556916
"TC011558",0.129558059161259,7.01050812974039,5.71156776982075,1.98122010789092e-08,8.1266463757937e-08,7.83390708532159
"TC015789",1.23259527852448,1.11345111863698,5.56057119388586,4.50328140044859e-08,1.76712342475081e-07,7.82631111819779
"TC010155",0.299343555112171,0.309800056018586,5.53923390377201,5.04994994473012e-08,1.97008575265257e-07,7.82335649560125
"TC009189",-0.158347313325442,3.49986612309969,-5.63615026106984,2.99239358221928e-08,1.20004648387169e-07,7.82109923946817
"TC003873",-0.235578736981702,4.12222515458148,-5.65747213175368,2.66431483393412e-08,1.07889520998886e-07,7.82032085366123
"TC015120",-0.189209591325484,5.76533633856437,-5.70406640095713,2.06458438609427e-08,8.44558076145831e-08,7.81849418236471
"TC004723",-0.1081612514018,5.77492823233309,-5.70421693030193,2.06287841511613e-08,8.44433880123847e-08,7.8167583252814
"TC005474",-0.310072470296241,3.27419904124628,-5.62654777719007,3.1526862276633e-08,1.25971467285166e-07,7.8109884889602
"TC010879",-0.199613699695538,1.84224861238719,-5.57843343498188,4.09028942324961e-08,1.61083569405478e-07,7.79847072409272
"TC001695",0.504154925959083,-1.60522222864891,5.49436065960835,6.41825398091077e-08,2.47106882008019e-07,7.77819897069834
"TC012908",-0.168708313898852,6.24989318291359,-5.70087115088222,2.1011224534694e-08,8.5892117132152e-08,7.77578691585568
"TC006476",-0.191086447413843,5.19732134892714,-5.68108877017654,2.34176086704214e-08,9.53731015278609e-08,7.76040377142735
"TC002394",-0.159654753610881,4.0500893195485,-5.64273678737873,2.88706184049492e-08,1.16206168934092e-07,7.75738629669698
"TC012784",0.270264520821173,2.40741299736478,5.58858897763074,3.87216526810273e-08,1.52793205516911e-07,7.75432140885719
"TC004615",0.116538650097064,8.96121186094654,5.68096351208668,2.34336689072012e-08,9.54062456556537e-08,7.74182231955628
"TC004730",0.121904279527081,7.03573673261293,5.69342262868975,2.18875925568995e-08,8.94139339086639e-08,7.73750457255276
"TC000403",0.271260808327095,6.09331587644856,5.69191821509722,2.20688683432799e-08,9.00628198773702e-08,7.73598780955238
"TC004710",-0.165227472493354,6.72573824279796,-5.69287447038063,2.19534748829947e-08,8.96526612464921e-08,7.72940262780226
"TC002501",0.0824780010282974,6.79635990611629,5.69276582423532,2.19665558117814e-08,8.96756717428079e-08,7.72889137975132
"TC000125",-0.133412438269569,4.35793179531311,-5.64685385129085,2.8230640737191e-08,1.13820423969867e-07,7.72183165323051
"TC006643",0.24118278195989,1.58309640587666,5.55347777271083,4.67830132723676e-08,1.83162493120651e-07,7.70986919581237
"TC008665",-0.246734350739268,0.676481609641146,-5.52595675361908,5.42212680975058e-08,2.10708851790339e-07,7.70594127594405
"TC007248",-0.109304637411756,5.95227119810069,-5.68558780678068,2.28478074422349e-08,9.30839462201741e-08,7.70504344878031
"TC004150",-0.18937553417698,5.13291671072742,-5.66777361580303,2.51862383955285e-08,1.02196047505846e-07,7.69847353567316
"TC004924",0.203708068712326,5.79866354584226,5.67925368025987,2.36539739876301e-08,9.62706349216049e-08,7.68850741134155
"TC012116",-0.138356870836087,4.41318988684791,-5.64099163429731,2.91461355329716e-08,1.1711942283069e-07,7.6805460225527
"TC010640",-0.16641719555789,3.57349849590828,-5.61040307624307,3.44120953633251e-08,1.36909436557821e-07,7.67443508198418
"TC006325",0.128155529836912,5.34308896759328,5.6685745798763,2.50762679043105e-08,1.01818440448959e-07,7.67409361824544
"TC030687",-0.139280979994278,5.11494128324194,-5.66147077308178,2.60681425762848e-08,1.05703246143501e-07,7.66625679225787
"TC012829",0.294855590089329,3.48963306947304,5.60519733314914,3.53960361238101e-08,1.40684641267012e-07,7.66281602051123
"TC013191",0.328142382851537,1.3543785282859,5.53737995198844,5.10038566455123e-08,1.98847343988963e-07,7.6627206615518
"TC000945",0.177832058226323,4.6884162099725,5.64575220663447,2.84005200207093e-08,1.14428726199198e-07,7.65613676142056
"TC002727",-0.15986718068089,4.50967663498059,-5.63875052857309,2.95037071190112e-08,1.18437714944751e-07,7.65053308319206
"TC007514",-0.113132729424591,4.69664211780329,-5.64183356007048,2.90128979776826e-08,1.16622940702681e-07,7.63312986414503
"TC011128",-0.147312112483206,6.50793942906311,-5.67372414978681,2.43803264019209e-08,9.91263574808687e-08,7.62562121725311
"TC000138",-0.170258785059926,4.43132838985478,-5.63064301565186,3.08332842205738e-08,1.23363867730356e-07,7.6220309323335
"TC006728",-0.107156490747428,5.24303693612988,-5.65392938741467,2.71628973497055e-08,1.09846465004198e-07,7.60911678053714
"TC002435",0.623848586794956,8.99911360187086,5.65450196074601,2.7078232648742e-08,1.09540865229694e-07,7.60335534186664
"TC002912",0.163549473059544,3.35844814872606,5.58886545799214,3.86638804518589e-08,1.526152449301e-07,7.60065353220475
"TC007554",0.508291069071613,-1.17395682882308,5.46473041697933,7.51264143150381e-08,2.86766214768939e-07,7.59511304825569
"TC004677",-0.351119254593256,0.935782793819096,-5.5088139084062,5.94228823611079e-08,2.29662956442498e-07,7.58004770635663
"TC005513",-0.180436922057062,7.89023847488361,-5.6582565412346,2.65293851271309e-08,1.07464979847305e-07,7.57919792165342
"TC003950",-0.150862695268962,3.40766232680857,-5.58598524467184,3.92698537624922e-08,1.54804205846708e-07,7.57649165376449
"TC001769",-0.127783236574008,6.58266446849265,-5.6634665225502,2.57856908741575e-08,1.04593154327207e-07,7.57101807738659
"TC009633",-0.159952203597575,5.716009689277,-5.65612421501533,2.68397473464071e-08,1.08649101611019e-07,7.56739136990516
"TC013331",-0.401260523206922,0.0276994191818169,-5.48198417623614,6.85510808971924e-08,2.63168845152977e-07,7.56135617292035
"TC005637",0.265467335785757,3.44682595810009,5.58439612875696,3.96081352889977e-08,1.56086640472971e-07,7.55968884371011
"TC006329",0.151849176277855,2.92668573862941,5.56589556522021,4.376110722396e-08,1.72114635629703e-07,7.55327150074104
"TC011142",-0.241632597012698,1.85040838655706,-5.5300556512568,5.30447188171989e-08,2.06336417543775e-07,7.54461163106918
"TC006684",0.221440808080178,9.41268874205911,5.63998106974082,2.9306847289919e-08,1.1768668286512e-07,7.54392491315861
"TC011861",-0.130849219825175,7.63789508173889,-5.65288500323539,2.73179914650335e-08,1.10436579796374e-07,7.54121108185555
"TC011008",-0.143439433995481,4.00118133930381,-5.59989089185316,3.64271656658376e-08,1.44496823489355e-07,7.54081529486516
"TC003282",0.281881150827694,1.32292854659305,5.51172501307246,5.85066146969409e-08,2.2626758946889e-07,7.53792364114037
"TC030427",-0.626067779797025,-1.98670260370329,-5.44053713967665,8.53878374208012e-08,3.23372869829783e-07,7.53087348269329
"TC006843",0.39506039933304,0.752455267942497,5.49332096538001,6.45388590954161e-08,2.48319961688849e-07,7.52909596236338
"TC004562",-0.164707222046883,5.84167521836299,-5.65021929915016,2.77177747243552e-08,1.11977578331234e-07,7.52632730087459
"TC004578",-0.132506538951142,4.84664959617064,-5.62640431314129,3.15514328834157e-08,1.26027829590373e-07,7.52553921370951
"TC008471",-0.319705692185647,1.52554603916253,-5.51588260900338,5.72217888992445e-08,2.21653909203474e-07,7.52499124494279
"TC007364",-0.134709675280127,10.1942582570194,-5.62912936447177,3.10878916690786e-08,1.24341241903259e-07,7.52093773376508
"TC014547",-0.254215612772225,4.79208410504049,-5.62372911282199,3.20130339182127e-08,1.27659923005641e-07,7.52037162115792
"TC007445",0.31827316875754,0.0698203494132904,5.47145411997863,7.24942421340844e-08,2.77422357172157e-07,7.50697292479565
"TC016207",0.497360568734649,-0.697298853774366,5.45525330617609,7.89947255269088e-08,3.00199898870484e-07,7.50640869677896
"TC014093",-0.241312082661218,4.36073265054321,-5.60505026517093,3.54242273892652e-08,1.40750237693474e-07,7.50093229482806
"TC009085",0.104755371944162,5.31680412193654,5.6343690202992,3.02151578402347e-08,1.21051612065851e-07,7.49557451821959
"TC002652",0.104204517520001,6.28583336756447,5.64747891921325,2.81346922808319e-08,1.13509580950773e-07,7.49108749660893
"TC004590",-0.106039940195001,9.17026696922009,-5.63154942285034,3.06817924349294e-08,1.22798546458576e-07,7.48852561587105
"TC030780",0.292881603912765,6.73565492480598,5.64709357066349,2.81938060179252e-08,1.13709981873367e-07,7.48700020226855
"TC013019",0.18016824850941,5.9382470914448,5.6419670855143,2.89918216698058e-08,1.1657713134206e-07,7.48189451635231
"TC008303",-0.107174020803586,7.12724721422184,-5.6423895922759,2.8925229274562e-08,1.1634820846812e-07,7.4684862374165
"TC015484",-0.128879967133998,5.77032535285649,-5.63860343511988,2.95273248152936e-08,1.18453555213385e-07,7.46791077973033
"TC002737",-0.333136726610546,3.29359138751101,-5.56193864262526,4.47028152774079e-08,1.75589042526361e-07,7.46608009414712
"TC015037",0.366074691325062,-0.232113074842056,5.45665056502673,7.84124759393328e-08,2.98175386086955e-07,7.46342063479902
"TC000875",-0.108815393583859,5.63217886866707,-5.63424692039162,3.02352211388088e-08,1.21091708737836e-07,7.45736857612977
"TC005358",-0.413331358458844,5.85478368422988,-5.63445697590946,3.02007131177743e-08,1.21034006015759e-07,7.45304575159658
"TC016205",-0.320940733368483,6.52351613972424,-5.64059531245828,2.92090607537426e-08,1.17333128304644e-07,7.45281104459087
"TC012727",-0.108648194183056,5.09070512023139,-5.61873030837891,3.28932453270259e-08,1.31039812594566e-07,7.44424840945117
"TC011057",0.22614922559767,5.93731730744084,5.63514547003829,3.00878754775788e-08,1.20621932215873e-07,7.44197611167431
"TC005325",0.295016992501902,1.60737336558072,5.50189268514773,6.16576891488655e-08,2.37918471778208e-07,7.44126319695095
"TC012680",-0.234972514938352,2.24160265552979,-5.52250955113251,5.52303615518255e-08,2.14422709274221e-07,7.4404453437767
"TC009294",-0.188715350584657,3.28749482688937,-5.55662219310354,4.59991598552186e-08,1.8038680629645e-07,7.43932209800946
"TC011637",-0.192399607863005,8.25502816350363,-5.62856402622158,3.11835096333509e-08,1.24682273079165e-07,7.43563975528537
"TC009785",0.305536783379575,4.56301852744871,5.59582032077539,3.72378952895469e-08,1.4737297830168e-07,7.41732886879518
"TC016121",0.784975395625484,3.23313780198115,5.54944000665691,4.78086327511312e-08,1.86874185076882e-07,7.41036903928527
"TC014163",-0.240149189923271,5.48339394927112,-5.62129920733406,3.24380008004186e-08,1.29268975393594e-07,7.40866474445687
"TC030572",-0.229624134249852,3.91489215455193,-5.57127225675557,4.25123729265476e-08,1.6731258403739e-07,7.405457810081
"TC011227",0.194838219367166,2.93447330952882,5.53645954572825,5.12560639664276e-08,1.99701319426622e-07,7.39985415740216
"TC006229",-0.166796935038258,7.35863100111626,-5.62799039882757,3.12808220908533e-08,1.25029850793278e-07,7.39980667491377
"TC003570",0.214311704562998,1.08716557922011,5.47708802631171,7.03578917986236e-08,2.69933128681371e-07,7.39566597327309
"TC012566",0.530252077576834,3.43737366927618,5.55182358176052,4.7200575046613e-08,1.8473725228676e-07,7.38823531999483
"TC003654",0.17874761564694,2.60533883694078,5.52205745203938,5.53640504181555e-08,2.14872465093731e-07,7.38013390953176
"TC004131",-0.116140536236751,6.82868864368181,-5.6244818483106,3.18824904701887e-08,1.27181461653687e-07,7.36652091549076
"TC013217",0.182970726527081,6.09615606956272,5.62158403937696,3.23879038225042e-08,1.2911205750891e-07,7.36551167736428
"TC004500",-0.59482298665528,-0.472418627409679,-5.42969595056722,9.04162154964757e-08,3.41235500853669e-07,7.3527316521311
"TC001557",-0.158056068806681,4.90785718661675,-5.59170165442777,3.80760614180803e-08,1.50393574174464e-07,7.33291024565283
"TC000985",-0.245420508882524,3.82905830274681,-5.55368083607715,4.6732002901686e-08,1.83022279982115e-07,7.33034484471209
"TC014338",-0.153075962961936,4.95491566540888,-5.59239532920381,3.79336216779645e-08,1.49929309441328e-07,7.32995961092995
"TC000199",0.391692187075585,-0.0425002915072819,5.4351235602237,8.78638433097322e-08,3.3228708355584e-07,7.32984753821287
"TC004751",-0.158425215553291,3.58815157241877,-5.5438714322764,4.92590293660647e-08,1.92293838137931e-07,7.32441651406003
"TC012807",0.261129171995094,1.0972421564484,5.46286500066991,7.58729853656277e-08,2.89432487411547e-07,7.32118248735248
"TC007877",0.547250620481282,-2.09822588869207,5.39687649630949,1.0745491343567e-07,4.02137825514537e-07,7.31938970979545
"TC004551",-0.235684115717148,8.75683642824854,-5.60268830443252,3.58799926193733e-08,1.42467112138184e-07,7.31918478590801
"TC008267",-0.517954341160793,-2.01601668944772,-5.3973958722583,1.07162447146582e-07,4.01167967356631e-07,7.31727762776101
"TC015343",-0.244024050654363,2.23292537721287,-5.49623879003538,6.3543715778644e-08,2.44960617516712e-07,7.30837735899234
"TC001151",0.230622713727996,5.26865771959459,5.59632232355335,3.71369711274457e-08,1.4702187484807e-07,7.30478048813874
"TC014196",0.277203674540034,0.863020915561712,5.45260661543472,8.01091585666728e-08,3.04147098555624e-07,7.3034428670273
"TC015501",0.347144651804069,0.942746565302593,5.45227633477857,8.02492960592634e-08,3.04511389410057e-07,7.2910083842175
"TC014619",0.547326710747499,-3.286298386407,5.37893925918717,1.18044973712762e-07,4.39041265726618e-07,7.27989697668441
"TC006120",0.45259574053903,4.58371747796113,5.56565218436404,4.38184682786188e-08,1.72283974364808e-07,7.25730928499047
"TC016001",0.688976018011758,-1.76741740059889,5.38827367934051,1.12413481752635e-07,4.19781569223869e-07,7.25463699773435
"TC014870",0.193069285521215,2.75120965328138,5.50251619678548,6.14530598875701e-08,2.37280923445337e-07,7.25379875714188
"TC002258",-0.0764065432750373,5.95337769417642,-5.59993372765365,3.64187261115797e-08,1.44496823489355e-07,7.25189760833138
"TC005058",-0.426973936571781,1.38910015877448,-5.45871676267609,7.75591081676536e-08,2.95303300557399e-07,7.25134109458084
"TC006798",0.57289664175334,-2.24991302481271,5.38049909341133,1.1708522949084e-07,4.36010333567775e-07,7.24699627700615
"TC014213",0.125680007887325,5.89576913539226,5.5968018568581,3.70408128372086e-08,1.46737667433718e-07,7.24308482915185
"TC009199",0.545593748545213,-0.535846473907629,5.40521707144274,1.02850586968686e-07,3.86106489670789e-07,7.23627187077557
"TC003781",0.228907033245809,3.40815723313265,5.52009044402248,5.59493795034324e-08,2.16934442163502e-07,7.2307323538856
"TC011220",-0.62541961212273,0.244071777008692,-5.42073748678273,9.47873090772514e-08,3.57172579229455e-07,7.22532155085806
"TC003492",0.163020094626458,4.57632640097854,5.55883010299588,4.54564118075859e-08,1.78316471465393e-07,7.21932393350463
"TC012805",-0.11345272742555,5.54310214754032,-5.58688466239013,3.90796383508931e-08,1.54104808336544e-07,7.21688572297381
"TC005588",-0.142649883901355,6.2676674698815,-5.59406658967805,3.7592569386781e-08,1.48678920566504e-07,7.20920498300729
"TC009750",-0.291270033057063,1.64462380313812,-5.45808755752204,7.78180184323299e-08,2.96195447528619e-07,7.20785647388553
"TC015635",-0.134841969888601,7.28454706048876,-5.59143301369812,3.81313639818902e-08,1.50562628338985e-07,7.2047092002524
"TC013686",0.0661541772872838,6.19295899384277,5.59179326994146,3.80572192345474e-08,1.50368468255136e-07,7.19912648992044
"TC009159",-0.246459360455962,3.41070737781931,-5.51420470346116,5.77369782196545e-08,2.23577629806848e-07,7.19720719208222
"TC007657",-0.463654885628464,-1.07205680020906,-5.38780441928136,1.12690253009157e-07,4.20684661187003e-07,7.19719428438826
"TC009075",-0.405275026957772,-0.0135983230604197,-5.40556776658769,1.02661246490562e-07,3.85515868876158e-07,7.18166678840423
"TC030684",-0.280612104479146,2.37011892874233,-5.47498419079019,7.1148400730186e-08,2.72618577789892e-07,7.17389109584652
"TC011953",-0.116706611111807,6.24788094670657,-5.58699654031104,3.90560403642466e-08,1.54062199183302e-07,7.17272808543686
"TC000100",-0.106136658187448,7.64763847646575,-5.58273024158822,3.99658025336153e-08,1.57444605794023e-07,7.17181837854711
"TC001491",0.54115588191697,0.440469443328046,5.41487484811249,9.77582271604224e-08,3.67677179791682e-07,7.17084318837599
"TC005849",-0.631014523055252,0.615492848563149,-5.41953414368507,9.53898671660133e-08,3.59106023845045e-07,7.17027052415025
"TC001039",-0.12414509297553,4.90917149067039,-5.56057943155017,4.50308189800614e-08,1.76712342475081e-07,7.1695998838182
"TC006322",0.224715829310169,2.00414104056028,5.46056089741349,7.68050808261133e-08,2.92802655393758e-07,7.16188400265435
"TC015202",0.155629111295795,4.91107486581222,5.55650658272304,4.60277521457518e-08,1.80440175485446e-07,7.14882290974385
"TC014906",0.570180339625355,-2.64377758840981,5.35272543868313,1.3536381209488e-07,4.98985732800319e-07,7.12835566677228
"TC009723",-0.188477679677692,4.76802057465274,-5.54760839595695,4.8281051502664e-08,1.88659540313622e-07,7.12567565166766
"TC002591",0.204502084012983,1.9100642860698,5.44841277841781,8.19063862127621e-08,3.10383451592289e-07,7.11749129158447
"TC002984",-0.370122746300329,0.43933288317201,-5.40494946231308,1.02995297307195e-07,3.86529250691975e-07,7.11745998967351
"TC007124",-0.123059308393908,5.46039983397666,-5.56291181708,4.44693982367142e-08,1.74786215066824e-07,7.10062042870939
"TC009034",0.133946417940067,3.52904798896127,5.49609714473878,6.35916785205142e-08,2.45067067015217e-07,7.08724350553596
"TC013521",-0.110966013893759,6.91396671955492,-5.56975918541863,4.2860235069281e-08,1.68626530852451e-07,7.0806874185604
"TC030610",0.252317217864275,1.7485541631449,5.43386421405176,8.84497506383249e-08,3.343378364524e-07,7.07015941962585
"TC009329",-0.117980260115889,5.08247303882655,-5.54467057645926,4.90482843222151e-08,1.91533232195991e-07,7.05894218652074
"TC008489",-0.229082662578842,4.06553079276139,-5.50831569265985,5.95810869057721e-08,2.30200522812388e-07,7.04899192331821
"TC002133",-0.106158031972458,4.45707911481703,-5.52000153687451,5.59759775095468e-08,2.16967717137905e-07,7.03839732533425
"TC004031",-0.375491757496355,-0.646674864121358,-5.36302201516962,1.28285539182593e-07,4.74782651621378e-07,7.03665480716407
"TC003483",0.300830606233566,0.191142696701726,5.38148682111378,1.16481415733852e-07,4.34164558861896e-07,7.03574487142093
"TC005277",0.360909980050049,4.53265720636823,5.5211132938538,5.56442598960428e-08,2.15820876627389e-07,7.0329956614944
"TC007902",-0.532677774429313,-0.418272390532085,-5.36703634871863,1.25624397507085e-07,4.65649313381911e-07,7.03048643365928
"TC010684",-0.536657461338258,0.187591972576132,-5.37948940161461,1.17705610289762e-07,4.37914323361013e-07,7.025259419364
"TC011106",0.145464194799778,5.88441732976931,5.55419622694957,4.66027772838968e-08,1.8263496479986e-07,7.02372855651548
"TC015405",-0.61882149332905,-1.85257132473717,-5.34037164376776,1.44357318843972e-07,5.30676187679473e-07,7.02267999950358
"TC009052",0.179104992841788,4.10144881057585,5.50179477016363,6.16898838155064e-08,2.37966454449117e-07,7.01120538645382
"TC007647",-0.087272143636254,6.16744015670046,-5.55386051794246,4.66869111705209e-08,1.8290516305354e-07,7.00150171750638
"TC003173",0.121556987935528,4.96644100183941,5.52936874245586,5.3240143131924e-08,2.06962893395017e-07,6.99780169930915
"TC006582",-0.416592262632395,0.135469392832875,-5.37186661331359,1.22493334207006e-07,4.54743287254924e-07,6.99439817735651
"TC001121",0.430335284573219,-0.0700441325127198,5.36645835382389,1.26004227523331e-07,4.66913511404148e-07,6.99190480331434
"TC005514",-0.182974957604072,3.44809297052823,-5.47530391120033,7.10277131963999e-08,2.7224275939664e-07,6.9917943042662
"TC007199",-0.0796344329354913,5.98858530174808,-5.55047593374747,4.75434342551523e-08,1.85897915173636e-07,6.99081578598324
"TC011310",0.0814495480187643,5.44670881459475,5.54036204409505,5.01949719885718e-08,1.95884007666355e-07,6.98675902050812
"TC008236",-0.377062247342742,0.76723102800214,-5.38682194634209,1.13271863057751e-07,4.22724836319954e-07,6.98262421473774
"TC015810",-0.121723837960689,5.25025853207354,-5.53391629297959,5.19592803249148e-08,2.02179519532455e-07,6.97959051040433
"TC006381",-0.517060303794607,2.94177962654139,-5.45739345115763,7.81046088280671e-08,2.97192355171062e-07,6.97898425398557
"TC001321",0.114547366958646,3.91493584757311,5.48810182608308,6.63567867271458e-08,2.54988762780797e-07,6.97555962960527
"TC006624",-0.132900225827571,5.91792048451625,-5.54515517777519,4.89209157500658e-08,1.91097823022395e-07,6.96953593119146
"TC008952",0.363112366147539,0.00340970092732322,5.36202606741718,1.28954186157616e-07,4.7696414738826e-07,6.95731823247473
"TC003935",0.22831462888726,1.54069490329774,5.40388994503449,1.03570177301278e-07,3.88565621569874e-07,6.95133774102694
"TC003323",0.164565991340047,8.12456177569988,5.53618847697629,5.13305723805856e-08,1.9992693505155e-07,6.94668666948516
"TC001960",-0.0978905390448858,4.714794264371,-5.51126019031413,5.86519902778483e-08,2.26756314258789e-07,6.94597793758069
"TC007938",-0.18935941194628,7.91500594328958,-5.53713414710982,5.10710931159172e-08,1.99045040257279e-07,6.94356289978543
"TC015447",-0.457177081901134,-0.631330917602215,-5.3411218725317,1.43795004847748e-07,5.2877045599433e-07,6.92545027448305
"TC000881",0.141047507996112,6.52476380664877,5.53739825754586,5.09988528624348e-08,1.98847343988963e-07,6.90929295225187
"TC006306",-0.118607901704537,6.63809267301461,-5.53607564926332,5.13616162577597e-08,1.99983169929583e-07,6.90224246166353
"TC004437",-0.236368612922957,8.35095549871751,-5.52526209790662,5.44231605955388e-08,2.1142520098454e-07,6.89847254783312
"TC002694",-0.300686207220171,2.7726739091156,-5.43172442530981,8.94539941179394e-08,3.37815757655172e-07,6.88676319340284
"TC002800",-0.210666074350426,2.75049293509135,-5.42940209576116,9.05564385495545e-08,3.41657640805853e-07,6.87991518838919
"TC010331",0.114931417612494,9.20488293993992,5.51358961884727,5.79269628023813e-08,2.24241212802661e-07,6.87306844168489
"TC002683",-0.116503299299399,5.06712245104069,-5.50674941379455,6.00811179068852e-08,2.3205801890719e-07,6.86333930135858
"TC015988",-0.837718978675932,3.99327771289949,-5.46908917550097,7.34096811020165e-08,2.80658028416376e-07,6.86201439088144
"TC000366",0.152229716351067,6.24796591318185,5.52336622343556,5.49778977889389e-08,2.13511390864944e-07,6.8444960228321
"TC016352",0.517854872602634,4.71786834968497,5.49066006144933,6.54595709116976e-08,2.51701664268702e-07,6.84448280033767
"TC010976",-0.0881815597506404,5.89694744550929,-5.52111739212721,5.56430406267744e-08,2.15820876627389e-07,6.84368455371968
"TC010161",-0.174590201627136,5.46794742466036,-5.51280145435158,5.81712959462659e-08,2.25114690578689e-07,6.84127306813923
"TC012307",0.129262536127516,5.84292515203101,5.51847037591352,5.6435982412012e-08,2.18680352698797e-07,6.83588539617139
"TC011249",-0.162575384762903,4.19497044476167,-5.47074910474559,7.27659774692258e-08,2.78373782294119e-07,6.83320904571472
"TC016087",-0.138993461343156,3.74338313895247,-5.4539057754824,7.95602304031051e-08,3.02253581938358e-07,6.83104263886475
